year,event_id,source_record_id,state,start_date,end_date,canonical_district,evidence_scope,evidence_type,source_class,source_title,source_url,evidence_note,boundary_note,circularity_risk,merge_rule,origin
2020,E107,,Assam,,,Golaghat,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Hojai,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Jorhat,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Kamrup,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Kamrup Metropolitan,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Karbi Anglong,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Kokrajhar,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Lakhimpur,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Majuli,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Morigaon,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Nagaon,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Nalbari,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Sivasagar,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Sonitpur,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,South Salmara,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Tinsukia,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Udalguri,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,West Karbi Anglong,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Darbhanga,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,East Champaran,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Gopalganj,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Khagaria,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Kishanganj,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Madhepura,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Madhubani,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Muzaffarpur,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Saharsa,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Samastipur,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Saran,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Sheohar,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Sitamarhi,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Siwan,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,Supaul,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E108,,Bihar,,,West Champaran,exact_or_direct_event,direct_disaster_impact,official_government,"Government of India MHA/NERC Situation Report, 5 Aug 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321,Official MHA flood-affected district list during the same 2020 flood episode.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E109,,Chhattisgarh,,,Balod,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 8 Sep 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW295,"Official MHA seasonal affected-district list; date is later than onset, so treat as cumulative.",,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E109,,Chhattisgarh,,,Balodabazar,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 8 Sep 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW295,"Official MHA seasonal affected-district list; date is later than onset, so treat as cumulative.",,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
