event_district_id,event_id,source_record_id,state,district,start_date,end_date,date_precision,district_source,district_resolution_evidence,state_resolution_source,state_resolution_evidence,aoi_level,aoi_match_status
E120::bauda,E120,2020-0446-IND,Odisha,Bauda,2020-10-01,2020-10-26,start:day|end:day,gadm,"[""gadm:IND.26.5_1""]",gadm|location,"[""gadm:IND.26.10_1"", ""gadm:IND.26.11_1"", ""gadm:IND.26.15_1"", ""gadm:IND.26.16_1"", ""gadm:IND.26.20_1"", ""gadm:IND.26.21_1"", ""gadm:IND.26.23_1"", ""gadm:IND.26.25_1"", ""gadm:IND.26.27_1"", ""gadm:IND.26.5_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
E120::gajapati,E120,2020-0446-IND,Odisha,Gajapati,2020-10-01,2020-10-26,start:day|end:day,gadm,"[""gadm:IND.26.10_1""]",gadm|location,"[""gadm:IND.26.10_1"", ""gadm:IND.26.11_1"", ""gadm:IND.26.15_1"", ""gadm:IND.26.16_1"", ""gadm:IND.26.20_1"", ""gadm:IND.26.21_1"", ""gadm:IND.26.23_1"", ""gadm:IND.26.25_1"", ""gadm:IND.26.27_1"", ""gadm:IND.26.5_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
E120::ganjam,E120,2020-0446-IND,Odisha,Ganjam,2020-10-01,2020-10-26,start:day|end:day,gadm,"[""gadm:IND.26.11_1""]",gadm|location,"[""gadm:IND.26.10_1"", ""gadm:IND.26.11_1"", ""gadm:IND.26.15_1"", ""gadm:IND.26.16_1"", ""gadm:IND.26.20_1"", ""gadm:IND.26.21_1"", ""gadm:IND.26.23_1"", ""gadm:IND.26.25_1"", ""gadm:IND.26.27_1"", ""gadm:IND.26.5_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
E120::kalahandi,E120,2020-0446-IND,Odisha,Kalahandi,2020-10-01,2020-10-26,start:day|end:day,gadm,"[""gadm:IND.26.15_1""]",gadm|location,"[""gadm:IND.26.10_1"", ""gadm:IND.26.11_1"", ""gadm:IND.26.15_1"", ""gadm:IND.26.16_1"", ""gadm:IND.26.20_1"", ""gadm:IND.26.21_1"", ""gadm:IND.26.23_1"", ""gadm:IND.26.25_1"", ""gadm:IND.26.27_1"", ""gadm:IND.26.5_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
E120::kandhamal,E120,2020-0446-IND,Odisha,Kandhamal,2020-10-01,2020-10-26,start:day|end:day,gadm,"[""gadm:IND.26.16_1""]",gadm|location,"[""gadm:IND.26.10_1"", ""gadm:IND.26.11_1"", ""gadm:IND.26.15_1"", ""gadm:IND.26.16_1"", ""gadm:IND.26.20_1"", ""gadm:IND.26.21_1"", ""gadm:IND.26.23_1"", ""gadm:IND.26.25_1"", ""gadm:IND.26.27_1"", ""gadm:IND.26.5_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
E120::koraput,E120,2020-0446-IND,Odisha,Koraput,2020-10-01,2020-10-26,start:day|end:day,gadm,"[""gadm:IND.26.20_1""]",gadm|location,"[""gadm:IND.26.10_1"", ""gadm:IND.26.11_1"", ""gadm:IND.26.15_1"", ""gadm:IND.26.16_1"", ""gadm:IND.26.20_1"", ""gadm:IND.26.21_1"", ""gadm:IND.26.23_1"", ""gadm:IND.26.25_1"", ""gadm:IND.26.27_1"", ""gadm:IND.26.5_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
E120::malkangiri,E120,2020-0446-IND,Odisha,Malkangiri,2020-10-01,2020-10-26,start:day|end:day,gadm,"[""gadm:IND.26.21_1""]",gadm|location,"[""gadm:IND.26.10_1"", ""gadm:IND.26.11_1"", ""gadm:IND.26.15_1"", ""gadm:IND.26.16_1"", ""gadm:IND.26.20_1"", ""gadm:IND.26.21_1"", ""gadm:IND.26.23_1"", ""gadm:IND.26.25_1"", ""gadm:IND.26.27_1"", ""gadm:IND.26.5_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
E120::nabarangapur,E120,2020-0446-IND,Odisha,Nabarangapur,2020-10-01,2020-10-26,start:day|end:day,gadm,"[""gadm:IND.26.23_1""]",gadm|location,"[""gadm:IND.26.10_1"", ""gadm:IND.26.11_1"", ""gadm:IND.26.15_1"", ""gadm:IND.26.16_1"", ""gadm:IND.26.20_1"", ""gadm:IND.26.21_1"", ""gadm:IND.26.23_1"", ""gadm:IND.26.25_1"", ""gadm:IND.26.27_1"", ""gadm:IND.26.5_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
E120::nuapada,E120,2020-0446-IND,Odisha,Nuapada,2020-10-01,2020-10-26,start:day|end:day,gadm,"[""gadm:IND.26.25_1""]",gadm|location,"[""gadm:IND.26.10_1"", ""gadm:IND.26.11_1"", ""gadm:IND.26.15_1"", ""gadm:IND.26.16_1"", ""gadm:IND.26.20_1"", ""gadm:IND.26.21_1"", ""gadm:IND.26.23_1"", ""gadm:IND.26.25_1"", ""gadm:IND.26.27_1"", ""gadm:IND.26.5_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
E120::rayagada,E120,2020-0446-IND,Odisha,Rayagada,2020-10-01,2020-10-26,start:day|end:day,gadm,"[""gadm:IND.26.27_1""]",gadm|location,"[""gadm:IND.26.10_1"", ""gadm:IND.26.11_1"", ""gadm:IND.26.15_1"", ""gadm:IND.26.16_1"", ""gadm:IND.26.20_1"", ""gadm:IND.26.21_1"", ""gadm:IND.26.23_1"", ""gadm:IND.26.25_1"", ""gadm:IND.26.27_1"", ""gadm:IND.26.5_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
E121::hyderabad,E121,2020-0446-IND,Telangana,Hyderabad,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Hyderabad\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E121\"", \""evidence_note\"": \""Direct flood rescue/waterlogging in Hyderabad metropolitan districts.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 869, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF Telangana flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Telangana\"", \""year\"": \""2020\""}""]",gadm|location,"[""gadm:IND.32_1"", ""location:(?<![A-Za-z])Telangana(?![A-Za-z])""]",district,pending
E121::nalgonda,E121,2020-0446-IND,Telangana,Nalgonda,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Nalgonda\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E121\"", \""evidence_note\"": \""River/flood condition in district during event.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 870, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""CWC/MHA October 2020 flood bulletin\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Telangana\"", \""year\"": \""2020\""}""]",gadm|location,"[""gadm:IND.32_1"", ""location:(?<![A-Za-z])Telangana(?![A-Za-z])""]",district,pending
E121::ranga%20reddy,E121,2020-0446-IND,Telangana,Ranga Reddy,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Ranga Reddy\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E121\"", \""evidence_note\"": \""Direct flood rescue/waterlogging in Hyderabad metropolitan districts.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 871, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF Telangana flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Telangana\"", \""year\"": \""2020\""}""]",gadm|location,"[""gadm:IND.32_1"", ""location:(?<![A-Za-z])Telangana(?![A-Za-z])""]",district,pending
E122::darbhanga,E122,2021-0316-IND,Bihar,Darbhanga,2021-06-01,2021-06-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Darbhanga\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2021-06-30\"", \""event_id\"": \""E122\"", \""evidence_note\"": \""District appears in NRSC flood-map context/gauge geography; direct >1000 ha inundation not always explicit in extracted text.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 872, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""nrsc_isro\"", \""source_record_id\"": \""2021-0316-IND\"", \""source_title\"": \""NRSC/ISRO Bihar flood mapping, June 2021\"", \""source_url\"": \""https://ndem.nrsc.gov.in/documents/Disaster_Document/2021/BR/brflood50dsc17062021_1800hrs/brflood50dsc17062021_1800hrs_map.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2021-06-01\"", \""state\"": \""Bihar\"", \""year\"": \""2021\""}""]",admin_units|gadm|location,"[""admin_units:70073"", ""gadm:IND.5_1"", ""location:(?<![A-Za-z])Bihar(?![A-Za-z])""]",district,pending
E122::east%20champaran,E122,2021-0316-IND,Bihar,East Champaran,2021-06-01,2021-06-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""East Champaran\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2021-06-30\"", \""event_id\"": \""E122\"", \""evidence_note\"": \""NRSC satellite rapid mapping directly identifies inundated areas in these Bihar districts.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 873, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""nrsc_isro\"", \""source_record_id\"": \""2021-0316-IND\"", \""source_title\"": \""NRSC/ISRO Bihar flood inundation map, June 2021\"", \""source_url\"": \""https://ndem.nrsc.gov.in/documents/Disaster_Document/2021/BR/brflood50dsc17062021_1800hrs/brflood50dsc17062021_1800hrs_map.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2021-06-01\"", \""state\"": \""Bihar\"", \""year\"": \""2021\""}""]",admin_units|gadm|location,"[""admin_units:70073"", ""gadm:IND.5_1"", ""location:(?<![A-Za-z])Bihar(?![A-Za-z])""]",district,pending
E122::gopalganj,E122,2021-0316-IND,Bihar,Gopalganj,2021-06-01,2021-06-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Gopalganj\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2021-06-30\"", \""event_id\"": \""E122\"", \""evidence_note\"": \""District appears in NRSC flood-map context/gauge geography; direct >1000 ha inundation not always explicit in extracted text.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 874, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""nrsc_isro\"", \""source_record_id\"": \""2021-0316-IND\"", \""source_title\"": \""NRSC/ISRO Bihar flood mapping, June 2021\"", \""source_url\"": \""https://ndem.nrsc.gov.in/documents/Disaster_Document/2021/BR/brflood50dsc17062021_1800hrs/brflood50dsc17062021_1800hrs_map.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2021-06-01\"", \""state\"": \""Bihar\"", \""year\"": \""2021\""}""]",admin_units|gadm|location,"[""admin_units:70073"", ""gadm:IND.5_1"", ""location:(?<![A-Za-z])Bihar(?![A-Za-z])""]",district,pending
E122::madhubani,E122,2021-0316-IND,Bihar,Madhubani,2021-06-01,2021-06-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Madhubani\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2021-06-30\"", \""event_id\"": \""E122\"", \""evidence_note\"": \""District appears in NRSC flood-map context/gauge geography; direct >1000 ha inundation not always explicit in extracted text.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 875, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""nrsc_isro\"", \""source_record_id\"": \""2021-0316-IND\"", \""source_title\"": \""NRSC/ISRO Bihar flood mapping, June 2021\"", \""source_url\"": \""https://ndem.nrsc.gov.in/documents/Disaster_Document/2021/BR/brflood50dsc17062021_1800hrs/brflood50dsc17062021_1800hrs_map.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2021-06-01\"", \""state\"": \""Bihar\"", \""year\"": \""2021\""}""]",admin_units|gadm|location,"[""admin_units:70073"", ""gadm:IND.5_1"", ""location:(?<![A-Za-z])Bihar(?![A-Za-z])""]",district,pending
E122::muzaffarpur,E122,2021-0316-IND,Bihar,Muzaffarpur,2021-06-01,2021-06-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Muzaffarpur\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2021-06-30\"", \""event_id\"": \""E122\"", \""evidence_note\"": \""District appears in NRSC flood-map context/gauge geography; direct >1000 ha inundation not always explicit in extracted text.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 876, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""nrsc_isro\"", \""source_record_id\"": \""2021-0316-IND\"", \""source_title\"": \""NRSC/ISRO Bihar flood mapping, June 2021\"", \""source_url\"": \""https://ndem.nrsc.gov.in/documents/Disaster_Document/2021/BR/brflood50dsc17062021_1800hrs/brflood50dsc17062021_1800hrs_map.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2021-06-01\"", \""state\"": \""Bihar\"", \""year\"": \""2021\""}""]",admin_units|gadm|location,"[""admin_units:70073"", ""gadm:IND.5_1"", ""location:(?<![A-Za-z])Bihar(?![A-Za-z])""]",district,pending
E122::samastipur,E122,2021-0316-IND,Bihar,Samastipur,2021-06-01,2021-06-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Samastipur\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2021-06-30\"", \""event_id\"": \""E122\"", \""evidence_note\"": \""District appears in NRSC flood-map context/gauge geography; direct >1000 ha inundation not always explicit in extracted text.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 877, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""nrsc_isro\"", \""source_record_id\"": \""2021-0316-IND\"", \""source_title\"": \""NRSC/ISRO Bihar flood mapping, June 2021\"", \""source_url\"": \""https://ndem.nrsc.gov.in/documents/Disaster_Document/2021/BR/brflood50dsc17062021_1800hrs/brflood50dsc17062021_1800hrs_map.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2021-06-01\"", \""state\"": \""Bihar\"", \""year\"": \""2021\""}""]",admin_units|gadm|location,"[""admin_units:70073"", ""gadm:IND.5_1"", ""location:(?<![A-Za-z])Bihar(?![A-Za-z])""]",district,pending
E122::saran,E122,2021-0316-IND,Bihar,Saran,2021-06-01,2021-06-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Saran\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2021-06-30\"", \""event_id\"": \""E122\"", \""evidence_note\"": \""District appears in NRSC flood-map context/gauge geography; direct >1000 ha inundation not always explicit in extracted text.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 878, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""nrsc_isro\"", \""source_record_id\"": \""2021-0316-IND\"", \""source_title\"": \""NRSC/ISRO Bihar flood mapping, June 2021\"", \""source_url\"": \""https://ndem.nrsc.gov.in/documents/Disaster_Document/2021/BR/brflood50dsc17062021_1800hrs/brflood50dsc17062021_1800hrs_map.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2021-06-01\"", \""state\"": \""Bihar\"", \""year\"": \""2021\""}""]",admin_units|gadm|location,"[""admin_units:70073"", ""gadm:IND.5_1"", ""location:(?<![A-Za-z])Bihar(?![A-Za-z])""]",district,pending
